target,category,value
example.com,dead_host,https://jamisonderek.example.com
example.com,dead_host,https://matinnmdr798.example.com
example.com,dead_host,https://akhrorsafaev.example.com
example.com,dead_host,https://alexpigs215.example.com
example.com,dead_host,https://helloingogogo18.example.com
example.com,dead_host,https://msivanoff.example.com
example.com,dead_host,https://bodiapz11.example.com
example.com,dead_host,https://teploff.dom.example.com
example.com,dead_host,https://fedsa8.example.com
example.com,dead_host,https://logonik232.example.com
example.com,dead_host,https://m4zuranthon.example.com
example.com,dead_host,https://tsokolm.example.com
example.com,dead_host,https://zenne.example.com
example.com,dead_host,https://allonehealth-r2-rep.example.com
example.com,dead_host,https://189771.example.com
example.com,dead_host,https://dmitriypetrow2.example.com
example.com,dead_host,https://driada.example.com
example.com,dead_host,https://sub34.example.com
example.com,dead_host,https://api.example.com
example.com,dead_host,https://sc-amzn2.example.com
example.com,dead_host,https://shkaf1.example.com
example.com,dead_host,https://adirnogueira2108.example.com
example.com,dead_host,https://systmon.example.com
example.com,dead_host,https://thehottech761.example.com
example.com,dead_host,https://cdn-ntv-eye.example.com
example.com,dead_host,https://a42506.example.com
example.com,dead_host,https://evgsam0203.example.com
example.com,dead_host,https://grinartur.example.com
example.com,dead_host,https://ivan15.sherbak.example.com
example.com,dead_host,https://183675.example.com
example.com,dead_host,https://a322765121.example.com
example.com,dead_host,https://shiekhmoh2738.example.com
example.com,dead_host,https://vladislav1.example.com
example.com,dead_host,https://fko2bhmf3.example.com
example.com,dead_host,https://rrshidev.example.com
example.com,dead_host,https://subielfq24.example.com
example.com,dead_host,https://tatyanka-popova00.example.com
example.com,dead_host,https://ts38.example.com
example.com,dead_host,https://agentic-finops.example.com
example.com,dead_host,https://a448593882.example.com
example.com,dead_host,https://zulfiqor.bloger.example.com
example.com,dead_host,https://id16006.example.com
example.com,dead_host,https://zegor.ufo.example.com
example.com,dead_host,https://adp-demo.example.com
example.com,dead_host,https://b.mx.example.com
example.com,dead_host,https://a57440334960.example.com
example.com,dead_host,https://a90419karpova.example.com
example.com,dead_host,https://kirsafiskatjeu.example.com
example.com,dead_host,https://lich16king.example.com
example.com,dead_host,https://mdv2.example.com
example.com,dead_host,https://pronikk3312.example.com
example.com,dead_host,https://alexpigs151.example.com
example.com,dead_host,https://gnedkov2.example.com
example.com,dead_host,https://helloingogogo28.example.com
example.com,dead_host,https://roy51.ren.example.com
example.com,dead_host,https://seomaestro21.example.com
example.com,dead_host,https://lexey.shipilov.example.com
example.com,dead_host,https://tech2.example.com
example.com,dead_host,https://vps80.example.com
example.com,dead_host,https://agenturamg.example.com
example.com,dead_host,https://147-255-227-122.w.example.com
example.com,dead_host,https://infr-admin.example.com
example.com,dead_host,https://malyshevalex2.example.com
example.com,dead_host,https://sun-rise.example.com
example.com,dead_host,https://qsfnxcvha.example.com
example.com,dead_host,https://beegees23.example.com
example.com,dead_host,https://looking7.example.com
example.com,dead_host,https://mahjong9.example.com
example.com,dead_host,https://shabeighuuql5.example.com
example.com,dead_host,https://sword.example.com
example.com,dead_host,https://189800.example.com
example.com,dead_host,https://anmbos10.example.com
example.com,dead_host,https://b3.example.com
example.com,dead_host,https://costya9791.example.com
example.com,dead_host,https://mk.example.com
example.com,dead_host,https://shabeighuuql137.example.com
example.com,dead_host,https://oll.vns.test.example.com
example.com,dead_host,https://147-255-227-133.w.example.com
example.com,dead_host,https://investigate.arcsight.example.com
example.com,dead_host,https://ogit2.example.com
example.com,dead_host,https://rangerone-ninja01.example.com
example.com,dead_host,https://testrootsmds.example.com
example.com,dead_host,https://admin7.example.com
example.com,dead_host,https://daydreamlogan.example.com
example.com,dead_host,https://serjryabov12.example.com
example.com,dead_host,https://anarbeksn5ykh.example.com
example.com,dead_host,https://bullaranmc1.example.com
example.com,dead_host,https://mrleonardos.game.example.com
example.com,dead_host,https://mediaresurs.example.com
example.com,dead_host,https://orbit102.example.com
example.com,dead_host,https://roy33.ren.example.com
example.com,dead_host,https://webmail.demo6845.example.com
example.com,dead_host,https://s17.denisov.example.com
example.com,dead_host,https://alexey.example.com
example.com,dead_host,https://appstockfolio.example.com
example.com,dead_host,https://c0rp.aubakirov.example.com
example.com,dead_host,https://khuanpedro.example.com
example.com,dead_host,https://pavel2.example.com
example.com,dead_host,https://shabeighuuql133.example.com
example.com,dead_host,https://sm-kons4.example.com
example.com,dead_host,https://184539.example.com
example.com,dead_host,https://admiralzexx.example.com
example.com,dead_host,https://bserv25.example.com
example.com,dead_host,https://doug.example.com
example.com,dead_host,https://dvbsafe3.example.com
example.com,dead_host,https://senyakoren.example.com
example.com,dead_host,https://viallossa.example.com
example.com,dead_host,https://yabkoitekask.example.com
example.com,dead_host,https://account16.example.com
example.com,dead_host,https://ghostunito4745.example.com
example.com,dead_host,https://shiekhmoh2734.example.com
example.com,dead_host,https://147-255-227-192.w.example.com
example.com,dead_host,https://34888d666as3dsa.example.com
example.com,dead_host,https://ironfelix1926.example.com
example.com,dead_host,https://pedroleandro1786.example.com
example.com,dead_host,https://turkiye.example.com
example.com,dead_host,https://aikutkonushbaev.example.com
example.com,dead_host,https://derskea.example.com
example.com,dead_host,https://fuwashop1.example.com
example.com,dead_host,https://glushkovsa88.example.com
example.com,dead_host,https://f6.example.com
example.com,dead_host,https://registry.example.com
example.com,dead_host,https://182875.example.com
example.com,dead_host,https://o6x8d.example.com
example.com,dead_host,https://support37.example.com
example.com,dead_host,https://147-255-227-117.w.example.com
example.com,dead_host,https://osa.wetl.example.com
example.com,dead_host,https://aa.example.com
example.com,dead_host,https://infr-admin2.example.com
example.com,dead_host,https://scervakov19664.example.com
example.com,dead_host,https://ahsaniqbal354014.example.com
example.com,dead_host,https://ksa78.example.com
example.com,dead_host,https://vitqwea.example.com
example.com,dead_host,https://ads3.example.com
example.com,dead_host,https://hijacked-ip-address-192-83-197-248.example.com
example.com,dead_host,https://merkalex62.example.com
example.com,dead_host,https://thehottech114.example.com
example.com,dead_host,https://vicallat.example.com
example.com,dead_host,https://aleksandrov.example.com
example.com,dead_host,https://nef2h.example.com
example.com,dead_host,https://nickolya2la1.example.com
example.com,dead_host,https://rixsec40.example.com
example.com,dead_host,https://jcloud.eng.example.com
example.com,dead_host,https://burhanparsa.example.com
example.com,dead_host,https://gureevaa.example.com
example.com,dead_host,https://lider121212.example.com
example.com,dead_host,https://ops7.example.com
example.com,dead_host,https://serezhkastepashka.example.com
example.com,dead_host,https://arefevv.example.com
example.com,dead_host,https://devops12.example.com
example.com,dead_host,https://ikuusiposti.example.com
example.com,dead_host,https://jihanoopzie3.example.com
example.com,dead_host,https://t076287416422.example.com
example.com,dead_host,https://147-255-227-111.w.example.com
example.com,dead_host,https://dragor21.example.com
example.com,dead_host,https://sei80975142.example.com
example.com,dead_host,https://developer134.example.com
example.com,dead_host,https://sgp1.example.com
example.com,dead_host,https://zubarevse.example.com
example.com,dead_host,https://suzie-srv.example.com
example.com,dead_host,https://a02889922.example.com
example.com,dead_host,https://ilvalil11.example.com
example.com,dead_host,https://mapocrypto.example.com
example.com,dead_host,https://mr.zak.zg.example.com
example.com,dead_host,https://a50282ns.example.com
example.com,dead_host,https://a57440334918.example.com
example.com,dead_host,https://superbob87.example.com
example.com,dead_host,https://frankfurt-4.example.com
example.com,dead_host,https://crashsindrom.example.com
example.com,dead_host,https://demchukrus.example.com
example.com,dead_host,https://kexogg.example.com
example.com,dead_host,https://host-173-201-37-160.example.com
example.com,dead_host,https://183793.example.com
example.com,dead_host,https://admin-r.example.com
example.com,dead_host,https://ganjkirov1.example.com
example.com,dead_host,https://rs3.example.com
example.com,dead_host,https://xjester09.example.com
example.com,dead_host,https://adv1-lt.example.com
example.com,dead_host,https://ao1.example.com
example.com,dead_host,https://azen2048210.example.com
